,web site,title,handle,body_html,published_at,updated_at,created_at,product_type,price,sku,available,image
144,https://completedworks.com/,Classicworks™ E - Recycled Sterling Silver Necklace,classicworks-e-recycled-sterling-silver-necklace,"

This sterling silver 'E' letter pendant mimics the contours and folds of a
helium balloon letter. Secured by a sterling silver chain with a clip
fastening.

**In Stock: Order before 12pm GMT for same weekday despatch**

  

Details

The piece is thoughtfully handcrafted in recycled sterling silver. The
approximate height of the piece is 10mm and the approximate width of the piece
is 10mm. The length of the chain is 16"".

Good to know

* Made in solid sterling silver

* Ethically sourced materials

* One year guarantee

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-11-23T15:46:44+00:00,2021-06-25T15:04:10+01:00,2020-11-23T15:41:51+00:00,Necklace,125.00,R2084E-SILVER,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/CWCompletedworks-Recycled-Sterling-Silver-Jewellery-CLASSICWORKS-Inflated-Letter-Pendant_6984ea37-0156-41ca-bff1-533c9c8042b3.jpg?v=1622129987
145,https://completedworks.com/,Classicworks™ D - Recycled Sterling Silver Necklace,classicworks-d-recycled-sterling-silver-necklace,"

This sterling silver 'D' letter pendant mimics the contours and folds of a
helium balloon letter. Secured by a sterling silver chain with a clip
fastening.

**In Stock: Order before 12pm GMT for same weekday despatch**

Details

The piece is thoughtfully handcrafted in recycled sterling silver. The
approximate height of the piece is 10mm and the approximate width of the piece
is 10mm. The length of the chain is 16"".

Good to know

* Made in solid sterling silver

* Ethically sourced materials

* One year guarantee

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-11-20T11:56:31+00:00,2021-06-25T17:17:02+01:00,2020-11-20T11:56:31+00:00,Necklace,125.00,R2084D-SILVER,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/CWCompletedworks-Recycled-Sterling-Silver-Jewellery-CLASSICWORKS-Inflated-Letter-Pendant_d3924405-f2d4-4024-85dc-7f0217ebc4dc.jpg?v=1622129970
146,https://completedworks.com/,Classicworks™ C - Recycled Sterling Silver Necklace,classicworks-c-recycled-sterling-silver-necklace,"

This sterling silver 'C' letter pendant mimics the contours and folds of a
helium balloon letter. Secured by a sterling silver chain with a clip
fastening.

**In Stock: Order before 12pm GMT for same weekday despatch**

Details

The piece is thoughtfully handcrafted in recycled sterling silver. The
approximate height of the piece is 10mm and the approximate width of the piece
is 10mm. The length of the chain is 16"".

Good to know

* Made in solid sterling silver

* Ethically sourced materials

* One year guarantee

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-11-20T11:56:10+00:00,2021-06-25T15:04:03+01:00,2020-11-20T11:55:32+00:00,Necklace,125.00,R2084C-SILVER,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/CWCompletedworks-Recycled-Sterling-Silver-Jewellery-CLASSICWORKS-Inflated-Letter-Pendant_42643340-7db5-41ae-b14d-31aa9f2cef96.jpg?v=1622129956
147,https://completedworks.com/,Classicworks™ B - Recycled Sterling Silver Necklace,classicworks-b-recycled-sterling-silver-necklace,"

This sterling silver 'B' letter pendant mimics the contours and folds of a
helium balloon letter. Secured by a sterling silver chain with a clip
fastening.

**In Stock: Order before 12pm GMT for same weekday despatch**

Details

The piece is thoughtfully handcrafted in recycled sterling silver. The
approximate height of the piece is 10mm and the approximate width of the piece
is 10mm. The length of the chain is 16"".

Good to know

* Made in solid sterling silver

* Ethically sourced materials

* One year guarantee

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-11-20T11:54:42+00:00,2021-06-23T22:38:35+01:00,2020-11-20T11:37:20+00:00,Necklace,125.00,R2084B-SILVER,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/CWCompletedworks-Recycled-Sterling-Silver-Jewellery-CLASSICWORKS-Inflated-Letter-Pendant_f55a8d21-1f51-49cf-aec8-46b638436a54.jpg?v=1622129939
148,https://completedworks.com/,Classicworks™ A - Recycled Sterling Silver Necklace,classicworks-a-recycled-sterling-silver-necklace,"

This sterling silver 'A' letter pendant mimics the contours and folds of a
helium balloon letter. Secured by a sterling silver chain with a clip
fastening.

**In Stock: Order before 12pm GMT for same weekday despatch**

Details

The piece is thoughtfully handcrafted in recycled sterling silver. The
approximate height of the piece is 10mm and the approximate width of the piece
is 10mm. The length of the chain is 16"".

Good to know

* Made in solid sterling silver

* Ethically sourced materials

* One year guarantee

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-11-20T11:54:33+00:00,2021-06-24T17:28:01+01:00,2020-11-17T16:59:55+00:00,Necklace,125.00,R2084A-SILVER,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/CWCompletedworks-Recycled-Sterling-Silver-Jewellery-CLASSICWORKS-Inflated-Letter-Pendant.jpg?v=1622129892
149,https://completedworks.com/,Who's in Charge? - Pearl and Gold Vermeil Bracelet,copy-of-whos-in-charge-pearl-and-gold-vermeil-necklace,"

A string of irregular baroque pearls transforms into a sequence of twisted
gold vermeil loops. Inspired by the Japanese philosophy of wabi-sabi, this
necklace reminds us to appreciate the beauty in imperfection.

  

****  

**In Stock: Order before 12pm GMT for same weekday despatch**

Details

The piece is thoughtfully handcrafted using baroque pearls and 14ct yellow
gold plated metal. The length of the chain is -cm.

Good to know

* Made in solid sterling silver

* Ethically sourced materials

* One year guarantee

  

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-11-14T13:15:07+00:00,2021-07-13T19:52:55+01:00,2020-11-14T13:12:54+00:00,Necklace,395.00,C08,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-Gold-Vermeil-Bracelet-Who-s-in-Charge-1-3.jpg?v=1605359659
150,https://completedworks.com/,"Crumple - Recycled Sterling Silver, Pearl and Ceramic Earrings",crumple-recycled-sterling-silver-pearl-and-ceramic-earrings,"

In this asymmetric pair a crumpled gold vermeil dangle earring sits alongside
a pearl drop earring carefully crafted from ceramic beads, freshwater and
baroque pearls. Secured with an earring post and butterfly back, these
mismatched earrings add the perfect sculptural flourish to finish your outfit.  

  

**In Stock: Order before 12pm GMT for same weekday despatch**

  

Details

The piece is thoughtfully handcrafted in sterling silver and plated in 14ct
yellow gold vermeil, with freshwater and baroque pearls. The ceramic beads are
handmade in the UK. The height of the piece is 73mm, its width is 20mm and its
depth is 7mm.

Good to know

* Made in solid sterling silver

* Ethically sourced materials

* One year guarantee

* It is certified in accordance with the Hallmarking Act 1973

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

######  

>

",2020-11-12T11:38:35+00:00,2021-06-29T14:58:09+01:00,2020-11-12T11:34:56+00:00,Earrings,295.00,R2086-P,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-Recycled-Sterling-Silver-Earring-Crumple-1-4.jpg?v=1605264608
151,https://completedworks.com/,Unfolded - Recycled Sterling Silver Earrings,unfolded-recycled-sterling-silver-earrings,"

Filled with an uncomplicated grace and a gentle ease, these are the earrings
that transcend the week – going with you to work, beautifully clinging through
an impromptu mid-week mishap and even making it to that dressed-down Saturday
jaunt. From where do they get all this bombast and elegance? Well, from the
rippling, tumbling, ruffling effects of the winds across Yorkshire’s moors
which inspired them, of course. If the vermeil fades or you lose the butterfly
clips just let us know and we will sort you out – we already know you are
going to be wearing them a lot.  

**In Stock: Order before 12pm GMT for same weekday despatch**

Details

The piece is thoughtfully handcrafted in sterling silver and plated in 14ct
yellow gold vermeil. The height of the piece is 32mm, its width is 9mm and its
depth is 6mm.

Good to know

* Made in solid sterling silver

* Ethically sourced materials

* One year guarantee

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-11-12T11:07:06+00:00,2021-06-25T15:03:54+01:00,2020-11-12T11:00:36+00:00,Earrings,165.00,R2042-SILVER,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-Recycled-Sterling-Silver-Earring-Folded-1-12.jpg?v=1605178848
152,https://completedworks.com/,Cohesion - Recycled Sterling Silver Earrings,cohesion-recycled-sterling-silver-earrings,"

Classical femininity meets the purposefully chaotic. These mismatched earrings
are inspired by the fold’s in a child’s paper fortune teller. Chic and
characterful – a pearl hangs from one side, nothing from the other.

**In Stock: Order before 12pm GMT for same weekday despatch**

Details

The piece is thoughtfully handcrafted in sterling silver and plated in 14ct
yellow gold vermeil. The height of the left earring is 40mm, its width is 28mm
and its depth is 0.6mm. The height of the right earring is 29mm, its width is
24mm and its depth is 0.6mm. The piece is finished with a freshwater pearl
measuring 12mm by 10mm.

Good to know

* Made in solid sterling silver

* Ethically sourced materials

* One year guarantee

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-11-12T10:55:58+00:00,2021-06-24T17:27:56+01:00,2020-11-12T10:42:16+00:00,Earrings,250.00,R2090-SILVER,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-Recycled-Sterling-Silver-Earring-Cohesion-1-10.jpg?v=1605177770
153,https://completedworks.com/,Tra-la-la - Gold Vermeil and Pearl Earrings,tra-la-la-gold-vermeil-and-pearl-earrings,"

A simple and refined design, in these drop pearl earrings a cluster of
freshwater pearls is finished with a larger baroque pearl.

**Custom-made: despatched in two-three weeks**

****

****

Details

The piece is thoughtfully handcrafted in sterling silver and plated in 14ct
yellow gold vermeil.

Good to know

* Made in solid sterling silver

* Ethically sourced materials

* One year guarantee

  

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-11-11T12:55:30+00:00,2021-07-10T19:56:38+01:00,2020-10-30T15:01:29+00:00,Earrings,235.00,P16,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-Gold-Vermeil-Earring-Tra-la-la-1-2.jpg?v=1605099312
154,https://completedworks.com/,Cove - Freshwater Pearl Earrings,cove-freshwater-pearl-earrings,"

Threads of freshwater pearls are intertwined to effortlessly form asymmetric
clusters in this pair of sculptural earrings. They are secured with earring
posts and butterfly backs.

  

**In Stock: Order before 12pm GMT for same weekday despatch**

Details

The piece is thoughtfully handcrafted using freshwater pearls. Earring posts
and butterfly backs are made using sterling silver and plated with 14ct yellow
gold vermeil. The height of the piece is -mm, its width is -mm and its depth
is -mm.

Good to know

* Made in solid sterling silver

* Ethically sourced materials

* One year guarantee

  

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-11-11T12:43:15+00:00,2021-06-29T14:30:02+01:00,2020-10-30T15:08:14+00:00,Earrings,315.00,P18,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-Gold-Vermeil-Earring-Cove-1-3.jpg?v=1605098591
155,https://completedworks.com/,Who's in Charge? - Pearl and Gold Vermeil Necklace,whos-in-charge-pearl-and-gold-vermeil-necklace,"

A string of irregular baroque pearls transforms into a sequence of twisted
gold vermeil loops. Inspired by the Japanese philosophy of wabi-sabi, this
necklace reminds us to appreciate the beauty in imperfection.

****

**In stock: Order before 12pm GMT for same weekday** **despatch**

Details

The piece is thoughtfully handcrafted using baroque pearls and 14ct yellow
gold plated metal. The length of the chain is -cm.

Good to know

* Made in solid sterling silver

* Ethically sourced materials

* One year guarantee

  

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2020-11-11T10:48:48+00:00,2021-07-13T19:50:18+01:00,2020-10-30T15:12:20+00:00,Necklace,625.00,C06,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-Gold-Vermeil-Necklace-Who-s-in-Charge-1-4.jpg?v=1605091751
